ATCLNO,동,PRC,500m_내_마트수,500m_내_버스수,500m_내_경찰수,500m_내_학교수,가장가까운지하철거리
2432689895,신림동,37000,1,20,0,4,1.5405498830037962
2432688820,신림동,37000,1,20,0,4,1.5405498830037962
2431748660,신림동,21500,1,20,1,1,0.844915175187501
2434006093,신림동,23000,1,23,1,1,0.8627556986109421
2429702197,신림동,13500,1,21,1,1,0.9449922742965856
2433587787,신림동,8000,1,21,1,1,0.9449922742965856
2429706321,신림동,12500,0,16,0,2,0.6298039504301086
2429627615,신림동,11000,0,16,0,1,0.6649666118241656
2431163127,신림동,28000,0,17,0,2,0.7875911586923839
2430023537,신림동,18000,0,19,0,2,0.8507499521834573
2430653243,신림동,20000,0,19,0,2,0.8507499521834573
2431510416,신림동,16000,0,17,0,2,0.7312924866761217
2434154626,신림동,7000,0,4,1,4,0.782946960485976
2433109039,신림동,10000,0,7,0,4,0.7705110533348538
2429761904,신림동,15000,0,5,1,2,0.5222429264384126
2429384123,신림동,20000,0,9,1,2,0.4349173215437505
2429864335,신림동,12000,0,9,1,2,0.4349173215437505
2430222873,신림동,17000,0,9,1,2,0.4398923155464253
2434133650,신림동,16480,0,10,1,0,0.2957270770228767
2430133589,신림동,17000,0,10,1,1,0.3528453324415329
2431795093,신림동,12000,0,10,1,1,0.3528453324415329
2432039859,신림동,8500,0,4,1,2,0.5701719432831927
2433177071,신림동,20000,0,6,1,1,0.53661902273143
2429331419,신림동,9000,0,4,1,3,0.6444141722119686
2429860057,신림동,9000,0,4,1,3,0.6444141722119686
2429504446,신림동,10000,0,4,1,3,0.6444607379339145
2431835149,신림동,15000,0,4,1,3,0.6329818132277489
2431903193,신림동,28000,0,4,1,2,0.6102543122755352
2429746770,신림동,29000,0,4,1,2,0.6102543122755352
2433090992,신림동,7000,0,4,1,4,0.7815073715115747
2433168889,신림동,33000,0,2,1,3,0.8577244522794027
2431872146,봉천동,35000,0,2,1,3,0.8577244522794027
2432003773,남현동,39000,0,4,1,2,0.7181048458601792
2430884207,남현동,16000,0,8,1,1,0.5302097992532736
2431997339,남현동,5000,0,7,1,1,0.5424295853937686
2431764069,남현동,11000,0,7,1,1,0.5424295853937686
2429859302,남현동,14000,1,9,1,1,0.3920905627913312
2429442032,남현동,34000,1,9,1,1,0.3771107784873472
2431879840,남현동,57000,1,8,1,0,0.5245292496384333
2431963767,남현동,19000,1,8,1,1,0.5036890097044111
2432572467,남현동,13000,0,22,0,2,0.7622705946477771
2432594685,남현동,13000,0,30,0,3,0.830346261521581
2432534443,남현동,14500,2,23,0,2,0.1679151362105287
2432667768,남현동,20000,5,28,0,1,0.4053034264577375
2432670909,남현동,16000,5,28,0,1,0.4053034264577375
2432488911,남현동,9000,2,26,0,4,0.4322233582046344
2429732477,남현동,9000,2,26,0,4,0.4322233582046344
2434240657,남현동,10000,2,26,0,4,0.4322233582046344
2429711998,남현동,19000,2,27,0,1,0.3863727634714208
2432665626,남현동,14000,2,26,0,3,0.4904463201137899
2429544842,남현동,15000,2,26,0,3,0.4904463201137899
2429691286,남현동,10000,4,46,1,2,0.373566661048778
2432369003,남현동,15000,1,26,0,3,0.3566406754854022
2432361800,남현동,9000,1,26,0,2,0.3381551539531383
2429555404,남현동,13000,1,26,0,3,0.334942836666137
2432353105,남현동,12000,3,33,0,4,0.2732630738996274
2434273422,남현동,25000,0,23,0,2,0.1274099231011022
2434259716,남현동,18000,2,35,0,2,0.4640002711187381
2432620667,남현동,13000,2,33,2,2,0.4610706407397339
2429776760,남현동,15000,2,31,2,0,0.6923394799134733
2429770085,남현동,16000,2,31,2,0,0.6923394799134733
2429768828,남현동,16000,2,31,2,0,0.6923394799134733
2434235814,남현동,10000,2,31,2,0,0.5417136152080474
2432670205,남현동,12000,2,31,2,0,0.1185512197974956
2429887419,남현동,11000,0,20,0,1,0.7457978539309105
2429714739,봉천동,8000,1,27,1,1,0.2989973071020455
2432595085,봉천동,13000,1,27,1,2,0.2822591475690226
2432618498,봉천동,10000,1,26,1,1,0.2631812648610118
2429806317,봉천동,13000,1,26,1,1,0.2631812648610118
2434260033,신림동,13000,1,34,2,1,0.473309566917711
2432574488,신림동,23500,2,20,0,1,1.6896066428778629
2432709807,신림동,10000,0,16,0,4,0.6335802986318424
2432512816,신림동,12600,0,18,1,1,0.3287490035818035
2433615192,신림동,7000,1,26,1,1,0.2425181091530206
2432484418,신림동,12000,1,27,1,1,0.2828484656963402
2433362319,신림동,8000,0,24,1,4,0.5999494139709152
2433468422,신림동,9000,1,31,2,0,0.4171602097874886
2433468079,신림동,12000,1,31,2,0,0.4171602097874886
2433500269,신림동,11000,1,30,2,0,0.4091529518829686
2434234559,신림동,22000,1,31,2,0,0.4510251449461528
2433536862,신림동,15000,1,31,2,0,0.4510251449461528
2432360166,신림동,12000,1,28,2,2,0.5338234735871781
2433485672,신림동,16000,1,22,1,4,0.6194904469642929
2433367694,신림동,12000,1,27,2,1,0.539210578897939
2433199856,신림동,12000,1,27,2,1,0.539210578897939
2433532998,신림동,18000,1,31,1,2,0.2728335132802709
2433306416,신림동,5000,1,32,1,1,0.3534077724553033
2432493995,신림동,19000,1,30,1,2,0.5915848209520238
2432839236,신림동,26500,1,27,0,2,0.6645797481726222
2434461711,신림동,6000,1,30,0,1,0.5682317082374851
2432379781,신림동,16000,1,31,0,1,0.5461929042072847
2432381119,신림동,17000,1,31,0,1,0.5461929042072847
2430781442,신림동,12000,1,32,2,1,0.364480538529784
2432350895,신림동,8500,1,32,2,1,0.4231801011165999
2433489443,신림동,30000,1,30,1,1,0.5326773584720841
2432897826,신림동,10000,1,15,0,1,0.6659573860106619
2432845539,신림동,17000,1,25,0,5,1.0516635156972718
2432846583,신림동,20000,1,26,0,1,1.2444367935263094
2431781912,신림동,19000,1,8,1,1,0.5036890097044111
2429567456,남현동,90000,1,2,1,1,0.6697876764882196
2429438758,남현동,20000,1,22,1,4,0.555839892414571
2432008189,남현동,20000,1,22,1,4,0.555839892414571
2430012455,남현동,20000,1,22,1,5,0.4690229545650675
2431534400,남현동,5500,0,20,1,6,0.5484364598511418
2430382062,남현동,11000,1,14,0,6,0.6767410259615912
2432864628,남현동,7000,1,19,1,6,0.627464645332801
2429421156,봉천동,6000,1,20,1,7,0.5567341494747635
2430653781,봉천동,14000,2,21,1,5,0.5670391646651606
2429739420,봉천동,13000,1,18,1,6,0.5970479210700024
2433186912,봉천동,14000,1,20,1,4,0.5906122683112077
2434129661,봉천동,6500,1,18,1,7,0.5477848543835797
2429388835,봉천동,12000,1,17,0,4,0.6086815585163932
2430144351,봉천동,20000,1,21,0,5,0.2373021603452784
2429459532,봉천동,7000,1,22,1,4,0.3812945531607661
2432984248,봉천동,6000,2,14,0,1,0.4642950201985704
2432008309,봉천동,10000,2,17,0,1,0.450336137881827
2430329181,봉천동,10000,2,23,0,1,0.3967324527152687
2430145833,봉천동,10000,2,23,0,1,0.3967324527152687
2431207483,봉천동,15000,2,27,2,3,0.3529338763648083
2430653655,봉천동,18000,2,27,2,3,0.3382334441404714
2431515518,봉천동,12000,2,26,2,3,0.3210699302347057
2434403782,봉천동,5000,2,26,2,3,0.3210699302347057
2433120342,봉천동,6000,2,26,2,3,0.3210699302347057
2429879466,봉천동,13000,2,26,0,3,0.2236806458713974
2431518883,봉천동,13000,1,22,0,2,0.0819489197753135
2431852314,봉천동,6000,2,27,2,3,0.3650017949158258
2431658818,봉천동,9000,1,25,1,3,0.3172865001818171
2429329785,봉천동,7000,0,23,0,3,0.28554776492933
2433295987,봉천동,25000,0,23,0,3,0.28554776492933
2433908242,봉천동,10000,0,23,0,3,0.2764461983096145
2433056038,봉천동,10000,0,23,0,3,0.2579001894418489
2433934788,봉천동,9000,0,19,0,2,0.1846234995360644
2429871224,봉천동,13500,0,19,0,2,0.1457318484994471
2431840472,봉천동,11000,0,19,0,2,0.1705948188733647
2431978978,신림동,20000,0,18,0,2,0.1764382775939776
2431519643,신림동,15000,0,18,0,2,0.1764382775939776
2430063726,신림동,13650,0,21,0,2,0.1163155368549714
2434188693,신림동,11000,0,21,0,2,0.1163155368549714
2430982577,신림동,10000,2,25,1,2,0.4373483337877396
2432670137,봉천동,26500,0,17,0,2,0.5772140414161195
2432593924,봉천동,10000,0,16,0,2,0.8401620902461819
2432660541,봉천동,18000,3,26,0,3,0.9312745195843778
2432540978,봉천동,12000,1,21,0,4,0.3787065224265481
2432638980,봉천동,7500,1,23,1,4,0.3232165343829368
2432542921,봉천동,12000,0,19,0,2,0.2413207548391505
2432669378,봉천동,15500,2,23,1,2,0.2632471259862521
2432672409,봉천동,14500,2,23,1,2,0.2632471259862521
2432639460,봉천동,10000,2,26,0,2,0.0834116202798573
2429757758,봉천동,10000,2,26,0,2,0.0834116202798573
2432526826,봉천동,8000,1,18,0,4,0.4906431859251602
2432615494,봉천동,12000,1,19,0,4,0.7035122575227036
2432563968,봉천동,13000,1,19,0,4,0.7035122575227036
2429475089,봉천동,14000,1,15,0,4,0.5918010465967445
2434268961,봉천동,15000,1,16,0,4,0.5986955259233134
2429690299,봉천동,13500,1,15,0,4,0.5423457673337143
2429545795,봉천동,10000,2,24,1,3,0.1570571222553943
2429475854,봉천동,15000,2,25,1,5,0.4038572308770375
2429024274,봉천동,15000,2,25,1,5,0.4038572308770375
2429445875,봉천동,75000,0,17,0,3,0.6100277259054182
2429617311,신림동,14000,1,19,0,2,0.778102960248862
2434269881,신림동,25000,1,19,0,3,0.7913927570221464
2434247317,신림동,25200,1,21,0,2,0.6445802175759625
2432548805,신림동,12000,1,18,0,2,0.7609051053839575
2429737374,신림동,7000,1,18,0,2,0.7609051053839575
2429736940,신림동,10000,1,18,0,2,0.7609051053839575
2432649795,신림동,14000,2,25,0,2,0.3985566936274303
2432506672,신림동,5500,2,27,0,3,0.3878823868948692
2432508647,신림동,6000,2,27,0,3,0.3878823868948692
2432619626,신림동,10000,2,23,0,3,0.3557056194521227
2434250212,신림동,14000,3,21,0,2,0.6219913221359313
2429586110,신림동,10000,1,20,0,1,0.644068080215582
2429544104,신림동,11000,3,20,0,1,0.4305175689782601
2432522185,신림동,7500,3,19,0,1,0.4020873249518665
2433779127,신림동,17000,2,26,0,2,1.5842364326613394
2434589369,봉천동,5000,1,32,0,3,1.4214585480596436
2433736378,봉천동,5000,1,18,0,2,0.6962551392981278
2432426241,신림동,15000,1,17,1,2,0.7297055105218765
2432401255,신림동,8500,1,18,1,2,0.7756513085277789
2432926186,신림동,4000,1,18,1,2,0.7789676428251523
2432483158,신림동,20000,1,19,1,2,0.7980927167986596
2433943192,신림동,50000,0,23,0,1,0.8817756665634576
2434414963,신림동,48000,0,23,0,1,0.8817756665634576
2433459594,신림동,12000,0,8,0,5,0.7593116153507287
2434420212,신림동,34000,0,5,1,4,0.8009765623062509
2433749812,신림동,34000,0,5,1,4,0.8009765623062509
2432362702,신림동,12000,0,5,1,4,0.7869785482530649
2432458917,신림동,13000,0,5,1,4,0.7869785482530649
2433539002,신림동,18000,0,4,1,2,0.6342285572000218
2432516252,신림동,24700,0,4,1,3,0.6576830135936151
2430577046,신림동,10000,0,9,1,2,0.4349173215437505
2432499328,신림동,13000,0,9,1,2,0.4349173215437505
2433459164,신림동,10000,0,10,1,1,0.3528453324415329
2433472841,신림동,17000,0,10,1,1,0.3528453324415329
2431091545,신림동,6000,0,21,0,1,0.7691569323892821
2430538087,신림동,12000,0,18,0,1,0.7604799057411379
2431083345,신림동,11000,0,14,0,2,0.6829400960283875
2429693822,신림동,10000,0,19,1,1,0.4255976797487581
2434184677,신림동,15000,0,12,0,4,0.7531505669066046
2429906416,신림동,20000,0,17,0,4,0.6597916030894706
2430584243,신림동,13500,0,22,1,4,0.5725834641216768
2430581807,신림동,13000,0,22,1,4,0.5725834641216768
2433510861,본동,9000,0,22,1,2,0.3867547271764114
2433363434,본동,10000,0,21,1,1,0.355769467459944
2431270705,본동,7000,0,17,1,1,0.2303296371729254
2429570212,본동,7000,0,17,1,1,0.2303296371729254
2430418586,본동,7000,0,17,1,1,0.2303296371729254
2433602006,본동,12000,0,25,1,1,0.2502182985804663
2429671614,본동,21000,0,26,1,1,0.3282468844799113
2429582695,본동,19000,0,28,2,2,0.5074923032447161
2433103981,본동,22000,1,31,2,0,0.4510251449461528
2433364274,본동,11000,1,24,1,2,0.1176428637192922
2429757085,봉천동,8500,1,30,1,1,0.5024768294680748
2429545883,봉천동,13000,1,23,0,1,0.6164077761778385
2429683683,봉천동,15000,1,32,2,1,0.3478728161217692
2429587178,봉천동,15000,1,18,0,1,0.6968212487334552
2429936832,봉천동,15000,1,18,0,1,0.6968212487334552
2431269831,봉천동,12000,1,18,0,1,0.6497559574998937
2430532798,봉천동,10000,1,17,1,1,0.5867153140909266
2429686221,봉천동,20000,1,23,0,4,1.046425201298521
2430620198,봉천동,33000,2,21,0,2,1.4078101663818487
2434476632,봉천동,35000,1,30,1,3,0.2657676006642081
2433291266,봉천동,53000,1,33,1,4,0.3245389973971773
2434620659,봉천동,60000,0,33,1,3,0.3541494911270458
2429986725,봉천동,60000,1,35,1,3,0.5125397207296161
2434356918,봉천동,65000,1,39,1,3,0.5185335399865354
2434176850,봉천동,11000,0,21,0,2,0.1335206943959756
2430048902,봉천동,10000,0,21,0,2,0.1335206943959756
2432104034,봉천동,10000,0,18,0,2,0.2075649452403275
2430704098,봉천동,13000,0,19,0,2,0.282243937567081
2431924457,봉천동,9000,0,19,0,2,0.282243937567081
2429970293,봉천동,4000,0,19,0,2,0.282243937567081
2430653161,봉천동,30000,0,19,0,2,0.2809667026787522
2431225465,봉천동,11000,0,19,0,2,0.2952879990637982
2431167732,봉천동,13000,0,20,0,2,0.3017255952827208
2431412419,봉천동,20000,0,21,0,4,0.3312678849477398
2429833547,봉천동,9000,0,20,0,2,0.3126908154724553
2430226976,봉천동,17000,0,20,0,2,0.3138203944756734
2434628085,봉천동,10000,0,18,0,3,0.2362601352920483
2429976948,봉천동,25000,0,18,0,3,0.2701765190732084
2431928173,봉천동,14000,0,21,0,3,0.2498416620842984
2429106899,봉천동,14000,0,21,0,3,0.2498416620842984
2430226672,봉천동,13000,0,18,0,3,0.3290071886729537
2433108184,봉천동,15000,0,18,0,3,0.3290071886729537
2429363685,봉천동,9450,0,17,0,3,0.3641363959749115
2433000852,봉천동,9000,0,17,0,3,0.3641363959749115
2429983926,봉천동,16500,0,18,0,3,0.3265468027920348
2433086842,봉천동,14000,0,20,0,2,0.2944061739463724
2430651133,봉천동,15000,0,20,0,2,0.3215008792506645
2432871036,봉천동,10000,0,21,0,2,0.3693743539599792
2430299225,봉천동,17000,0,22,0,4,0.3196191941021906
2429836449,봉천동,11000,1,13,0,3,0.6286274346160498
2429848065,봉천동,28000,1,17,0,3,0.4357360035923566
2433100701,봉천동,8000,0,24,0,3,0.3039522776346963
2434604540,봉천동,12000,0,24,0,3,0.3039522776346963
2429854889,봉천동,18000,0,24,0,3,0.3153132523376803
2433002254,봉천동,16000,0,24,0,3,0.3153132523376803
2434091090,봉천동,14000,0,24,0,3,0.3153132523376803
2433206233,봉천동,24000,0,24,0,3,0.3153132523376803
2433211568,봉천동,24000,0,24,0,3,0.3153132523376803
2431908062,봉천동,15000,1,22,0,3,0.3644508389391438
2430653358,봉천동,20000,2,24,0,4,0.5307275829869472
2431809321,봉천동,10000,2,22,0,3,0.4673551407308267
2431668478,봉천동,10000,2,18,0,3,0.4167743806314296
2429850883,봉천동,16000,1,14,0,3,0.592745341897535
2430650296,봉천동,17000,1,14,0,3,0.592745341897535
2431512128,봉천동,20000,1,11,0,3,0.6613910720020518
2429960819,봉천동,9000,1,11,0,3,0.6613910720020518
2431538477,봉천동,12000,1,11,0,3,0.6722032100368928
2429407214,봉천동,10000,1,12,0,3,0.6747190771739271
2431534279,봉천동,11000,1,12,0,3,0.6747190771739271
2431927333,봉천동,15000,1,12,0,3,0.6747190771739271
2429822149,신림동,13000,1,12,0,3,0.68525194406321
2430254332,신림동,17000,1,13,0,3,0.6049956944022604
2430144885,신림동,10000,1,14,0,3,0.5808330146338063
2429989078,신림동,3500,2,17,0,3,0.5127648187289229
2430144010,신림동,18000,2,18,0,3,0.5362540060167785
2432871552,신림동,5000,2,16,0,3,0.5160080323753432
2431910924,남현동,13000,1,11,0,3,0.6058336262539548
2430723082,남현동,11000,2,14,0,3,0.5407061232409973
2431962614,남현동,2500,2,15,0,3,0.5180281003615123
2433925060,남현동,35000,2,16,1,4,0.5046558320210264
2431808077,남현동,9000,2,29,1,2,0.2958119378559464
2432521232,남현동,10000,2,25,0,3,0.5840137017201434
2434227827,남현동,10000,2,26,1,4,0.648382363761861
2434227076,남현동,9000,2,26,1,4,0.648382363761861
2432542310,남현동,13000,3,27,0,1,0.5337056659592576
2429777348,남현동,11600,2,41,1,2,0.5558236705427158
2432655390,남현동,15000,0,40,1,4,0.9163724823050916
2433569644,남현동,8500,2,31,1,4,0.858728872833843
2432637298,남현동,9000,2,37,1,2,0.6028296122671388
2429773243,남현동,13000,2,37,1,2,0.6028296122671388
2429773536,남현동,3500,2,37,1,2,0.6028296122671388
2429713601,남현동,17000,2,24,1,4,0.4309177552910917
2432653265,남현동,6000,1,30,2,2,0.5923672979964483
2432585580,남현동,16000,0,28,1,3,0.6021034794843656
2432740580,남현동,8500,0,26,1,3,0.7161646578522064
2434285489,남현동,14000,0,30,0,3,0.7097008022450774
2429479624,남현동,19000,3,30,0,1,0.3066814929639632
2433801028,남현동,9000,3,30,0,1,0.3066814929639632
2432666781,남현동,14000,2,28,0,3,0.4570614697249206
2434244667,남현동,7000,4,29,0,1,0.4251078209973706
2434230154,남현동,10000,4,29,0,1,0.4251078209973706
2431048126,남현동,14000,4,29,0,1,0.4251078209973706
2432241037,남현동,8700,1,25,1,1,0.9408828479486748
2429406597,남현동,22000,2,30,2,0,0.3988706873947738
2430053116,남현동,10000,3,30,2,0,0.3901286963228019
2433106459,남현동,18000,2,31,2,0,0.293290750574528
2430032285,남현동,10000,2,31,2,0,0.3053931215824071
2431989084,남현동,12000,2,31,2,0,0.3260355610497666
2430144591,남현동,9000,2,30,2,1,0.3834864069032657
2433909089,남현동,15000,2,30,2,1,0.3969148304813851
2434120835,남현동,13000,2,30,2,1,0.3969148304813851
2429374705,남현동,10000,2,32,2,1,0.3804902031029403
2430651655,남현동,12500,2,32,2,1,0.3829360683640955
2433286581,본동,27560,2,32,2,1,0.3829360683640955
2429372203,본동,11000,2,32,2,1,0.3829360683640955
2430178557,본동,21000,2,32,2,1,0.397543214522733
2431605107,본동,22000,2,32,2,1,0.397543214522733
2433201514,본동,16000,2,32,2,1,0.3797852054188689
2431017376,대방동,9000,2,30,2,1,0.3462741732125193
2429364920,대방동,11000,2,32,2,1,0.3115552666209489
2431977153,본동,14000,2,31,2,1,0.2703030019160568
2430017384,흑석동,12000,2,33,2,1,0.2190508264175893
2430110173,흑석동,16000,2,33,2,1,0.2190508264175893
2429895066,흑석동,16000,2,33,2,1,0.2190508264175893
2430440766,흑석동,13000,2,33,2,1,0.2051267466867228
2430224397,흑석동,14000,2,35,2,0,0.2333723675946816
2429374403,흑석동,13000,2,35,2,0,0.2333723675946816
2430107917,대방동,20000,2,35,2,0,0.1519852889745998
2431924205,대방동,22000,2,32,2,1,0.2264915611246297
2433118323,대방동,14000,2,33,2,1,0.1849513234155421
2433085352,대방동,12000,0,10,1,1,0.3528453324415329
2432843216,대방동,18000,0,10,1,1,0.3662997139242181
2429232547,대방동,6000,0,4,1,2,0.5701719432831927
2431071520,대방동,6000,0,4,1,3,0.6444141722119686
2431071496,대방동,7000,0,4,1,3,0.6444141722119686
2434431214,대방동,13600,0,4,1,3,0.7399703661100331
2431438456,대방동,29000,0,4,1,2,0.7181048458601792
2434390770,대방동,29000,0,4,1,2,0.7181048458601792
2434390237,대방동,29000,0,4,1,2,0.7181048458601792
2433743847,대방동,33000,0,4,1,2,0.7181048458601792
2433514223,대방동,14000,0,4,1,2,0.6918755240177358
2431426490,대방동,11000,0,7,1,1,0.5424295853937686
2433164131,대방동,10000,0,7,1,1,0.5424295853937686
2434354316,대방동,13000,0,4,1,1,0.5565301490229829
2434301901,대방동,13000,0,4,1,1,0.5565301490229829
2434280263,대방동,13000,0,4,1,1,0.5565301490229829
